,seriesuid,coordX,coordY,coordZ
85534,1.3.6.1.4.1.14519.5.2.1.6279.6001.145474881373882284343459153872,19.93,38.75,-238.23
472274,1.3.6.1.4.1.14519.5.2.1.6279.6001.596908385953413160131451426904,74.595778504,39.0573742614,-136.249893834
486476,1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616,-26.994214197399998,47.5477438421,-168.85342678700002
530687,1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549,-92.09,18.7,-201.57
262016,1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,-98.2716576771,21.8725285527,-152.32106497200002
302328,1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534,21.34,20.13,-158.5
131806,1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,-67.42,38.67,-114.74
274538,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143,99.88350497,20.84526771,-146.900211
325760,1.3.6.1.4.1.14519.5.2.1.6279.6001.280972147860943609388015648430,59.5856402626,117.23666712,-65.7630262682
135347,1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479,32.42,-56.12,-101.76
445998,1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,68.31,-28.37,105.37
175963,1.3.6.1.4.1.14519.5.2.1.6279.6001.195557219224169985110295082004,49.92,20.19,-58.07
289787,1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262,102.469084401,-68.3617617405,-284.136154072
107682,1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493,58.52,-211.67,-159.4
326026,1.3.6.1.4.1.14519.5.2.1.6279.6001.281489753704424911132261151767,32.21,44.37,-193.86
96056,1.3.6.1.4.1.14519.5.2.1.6279.6001.151669338315069779994664893123,-56.977651924899995,66.8451517103,-136.895319741
100792,1.3.6.1.4.1.14519.5.2.1.6279.6001.153985109349433321657655488650,-29.31,49.36,-49.99
114067,1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,44.89,-106.92,-217.59
106590,1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250,67.91,-68.9,-279.84
534069,1.3.6.1.4.1.14519.5.2.1.6279.6001.910757789941076242457816491305,-65.44,5.17,-133.8
468446,1.3.6.1.4.1.14519.5.2.1.6279.6001.564534197011295112247542153557,-87.6032002059,64.20219978899999,-94.2300002426
269371,1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556,-25.64,72.57,-192.88
468637,1.3.6.1.4.1.14519.5.2.1.6279.6001.564534197011295112247542153557,-50.91,17.88,-73.48
298702,1.3.6.1.4.1.14519.5.2.1.6279.6001.265780642925621389994857727416,88.84,-11.9,-189.23
301751,1.3.6.1.4.1.14519.5.2.1.6279.6001.268030488196493755113553009785,25.09,-44.14,-93.11
43568,1.3.6.1.4.1.14519.5.2.1.6279.6001.124656777236468248920498636247,60.2928500532,52.5336993094,-104.515981967
429634,1.3.6.1.4.1.14519.5.2.1.6279.6001.390513733720659266816639651938,-20.8,-58.82,-216.69
65036,1.3.6.1.4.1.14519.5.2.1.6279.6001.137375498893536422914241295628,-68.1526893317,-79.6214250914,-199.371761872
43015,1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565,-22.9241540196,-86.85217154629999,-171.337719501
520965,1.3.6.1.4.1.14519.5.2.1.6279.6001.842317928015463083368074520378,11.67,-142.88,-214.39
164525,1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565,-66.97120022600001,100.552799799,-137.572000215
473853,1.3.6.1.4.1.14519.5.2.1.6279.6001.613212850444255764524630781782,-19.26,26.27,-183.03
310809,1.3.6.1.4.1.14519.5.2.1.6279.6001.272190966764020277652079081128,50.929157359499996,-30.854175969899998,-141.709469908
254884,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,-54.99,-19.97,-169.49
262779,1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169,-62.12,178.0,-356.55
172731,1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051,-32.82,9.11,-110.45
463878,1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547,104.1,-33.72,-221.3
405408,1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758,-143.406589733,6.12254996171,-222.27816614900001
117361,1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989,46.49,-191.03,-125.89
534386,1.3.6.1.4.1.14519.5.2.1.6279.6001.910757789941076242457816491305,66.58250732479999,-105.34991478399999,-230.22190975400002
174948,1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928,-92.6971820267,47.0942997813,-211.17090930900002
480451,1.3.6.1.4.1.14519.5.2.1.6279.6001.640729228179368154416184318668,-113.17,-225.85,-199.99
408179,1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488,-90.31109417409999,28.7655997854,-134.379194825
108618,1.3.6.1.4.1.14519.5.2.1.6279.6001.161002239822118346732951898613,77.9540590462,0.384073883781,-239.11018538599998
395803,1.3.6.1.4.1.14519.5.2.1.6279.6001.323899724653546164058849558431,-85.262580543,-76.1368954751,-146.19
390372,1.3.6.1.4.1.14519.5.2.1.6279.6001.320967206808467952819309001585,-59.52,56.73,-196.74
125179,1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264,72.15266387279999,77.4822388214,-193.38702049900002
342544,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663,-69.85,42.51,-160.24
393403,1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228,-117.63857202,95.2883585878,-229.63700615599998
83846,1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509,80.5785195125,90.9966989336,-225.00299029200002
235898,1.3.6.1.4.1.14519.5.2.1.6279.6001.227962600322799211676960828223,77.1171358377,-6.7515977048,-53.8551263442
473573,1.3.6.1.4.1.14519.5.2.1.6279.6001.608029415915051219877530734559,54.81533526,3.400144868,-127.1646993
122067,1.3.6.1.4.1.14519.5.2.1.6279.6001.168737928729363683423228050295,19.7465682216,77.0546765768,-98.3875635223
9684,1.3.6.1.4.1.14519.5.2.1.6279.6001.105756658031515062000744821260,90.5806553269,67.6385109079,-273.56688910599996
290258,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,-70.1723075175,203.049175557,-478.556346901
151810,1.3.6.1.4.1.14519.5.2.1.6279.6001.183056151780567460322586876100,58.536295180699994,73.17394578310001,-227.485
56301,1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972,-102.964187381,-184.865915814,-312.96719109099996
343228,1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925,-33.55440507,-10.10255066,-48.30570965
7386,1.3.6.1.4.1.14519.5.2.1.6279.6001.103115201714075993579787468219,-39.9768581099,17.9637606653,-106.73377214700001
92396,1.3.6.1.4.1.14519.5.2.1.6279.6001.148935306123327835217659769212,30.94,43.83,-219.99
483944,1.3.6.1.4.1.14519.5.2.1.6279.6001.664409965623578819357819577077,72.3115787265,80.87363136270001,-213.320263374
458488,1.3.6.1.4.1.14519.5.2.1.6279.6001.487745546557477250336016826588,-105.990132733,-50.4074375625,-205.78373516599999
52906,1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225,44.7466561625,100.50291921799999,-138.960951794
259362,1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144,-43.75004182,8.663245558,-178.20570635
177371,1.3.6.1.4.1.14519.5.2.1.6279.6001.196251645377731223510086726530,-68.21,41.6,-119.51
75498,1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138,53.28,52.78,-239.63
201449,1.3.6.1.4.1.14519.5.2.1.6279.6001.208737629504245244513001631764,97.67643527,37.77078568,-70.32903988
174168,1.3.6.1.4.1.14519.5.2.1.6279.6001.194488534645348916700259325236,-55.54,-30.37,-161.54
514297,1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689,82.31259980819999,3.84394979138,-223.440000214
335174,1.3.6.1.4.1.14519.5.2.1.6279.6001.290135156874098366424871975734,79.9664483964,58.2317582047,-151.265487669
358022,1.3.6.1.4.1.14519.5.2.1.6279.6001.303066851236267189733420290986,91.5323299508,-205.290248485,-224.007405064
338233,1.3.6.1.4.1.14519.5.2.1.6279.6001.292057261351416339496913597985,116.72994693,-180.340533249,-234.616520036
173043,1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326,-121.68,-150.73,-183.91
534908,1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179,-56.98,28.27,-260.38
411363,1.3.6.1.4.1.14519.5.2.1.6279.6001.334517907433161353885866806005,-113.4793963,127.8996568,-452.72309185
331226,1.3.6.1.4.1.14519.5.2.1.6279.6001.286627485198831346082954437212,-19.22,47.87,-196.49
114440,1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100,-68.02,-95.7,-242.21
231186,1.3.6.1.4.1.14519.5.2.1.6279.6001.226152078193253087875725735761,29.8953220141,188.66888862599998,-614.670370569
468245,1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603,38.77,23.83,-238.88
102335,1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474,-106.45,27.7,-154.32
429593,1.3.6.1.4.1.14519.5.2.1.6279.6001.390513733720659266816639651938,-43.21,30.82,-155.59
252588,1.3.6.1.4.1.14519.5.2.1.6279.6001.238019241099704094018548301753,75.23,56.95,-169.96
158994,1.3.6.1.4.1.14519.5.2.1.6279.6001.187694838527128312070807533473,39.89,-167.23,-116.35
141580,1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568,18.3920275041,54.8820842966,-182.733735178
80327,1.3.6.1.4.1.14519.5.2.1.6279.6001.143410010885830403003179808334,161.264301142,17.933045539800002,-269.092465957
123629,1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,-44.02,65.14,-76.66
222943,1.3.6.1.4.1.14519.5.2.1.6279.6001.220205300714852483483213840572,104.6,-10.58,-175.23
431609,1.3.6.1.4.1.14519.5.2.1.6279.6001.397062004302272014259317520874,105.13,139.24,-719.46
324656,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478,115.43,-129.17,-249.06
101580,1.3.6.1.4.1.14519.5.2.1.6279.6001.154703816225841204080664115280,62.41128737,41.40837461,-170.9972492
138718,1.3.6.1.4.1.14519.5.2.1.6279.6001.175318131822744218104175746898,54.28,-180.23,-83.57
275612,1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,29.014116757100002,1.08904129362,-278.526887016
156301,1.3.6.1.4.1.14519.5.2.1.6279.6001.185154482385982570363528682299,53.11,-105.68,-180.85
489376,1.3.6.1.4.1.14519.5.2.1.6279.6001.692598144815688523679745963696,50.7800827438,55.8677263612,-175.743283161
447812,1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826,-11.23,45.27,-83.17
241000,1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505,-100.64,-155.3,-199.43
380219,1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991,18.8289680216,59.4159880394,-124.13529434700001
18733,1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609,-66.18,-220.61,-241.99
362084,1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285,-62.03,54.13,-112.78
378669,1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733,-114.16589179,10.166901233099999,-280.752409868
526430,1.3.6.1.4.1.14519.5.2.1.6279.6001.885168397833922082085837240429,-26.31,52.41,-190.24
181101,1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708,-108.614708405,248.001736013,-743.3627778939999
527337,1.3.6.1.4.1.14519.5.2.1.6279.6001.888615810685807330497715730842,-85.89,12.51,-202.8
116075,1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579,-116.89,-12.09,-213.55
534883,1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179,40.74,33.19,-97.26
111440,1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,36.438695755,270.0152618,-690.4074981000001
109930,1.3.6.1.4.1.14519.5.2.1.6279.6001.161073793312426102774780216551,103.37082403,-56.1376304929,-245.927272934
441402,1.3.6.1.4.1.14519.5.2.1.6279.6001.438308540025607517017949816111,-117.69,-21.1,-231.37
334225,1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503,140.75,11.06,1435.45
201895,1.3.6.1.4.1.14519.5.2.1.6279.6001.209269973797560820442292189762,-43.21,8.29,-71.98
45655,1.3.6.1.4.1.14519.5.2.1.6279.6001.125067060506283419853742462394,-52.62,-74.93,-187.19
98720,1.3.6.1.4.1.14519.5.2.1.6279.6001.153646219551578201092527860224,32.3641691634,15.137628964000001,-167.068265521
182326,1.3.6.1.4.1.14519.5.2.1.6279.6001.199282854229880908602362094937,-36.49,59.34,-149.16
414568,1.3.6.1.4.1.14519.5.2.1.6279.6001.336225579776978874775723463327,75.22652488979999,49.4210248918,-272.188125136
157102,1.3.6.1.4.1.14519.5.2.1.6279.6001.185226274332527104841463955058,-44.84856439479999,63.8152585198,-174.67959614
467187,1.3.6.1.4.1.14519.5.2.1.6279.6001.558286136379689377915919180358,-55.05,-43.73,-167.03
236664,1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,104.55,22.07,-224.52
479876,1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877,102.36,24.31,-178.52
462037,1.3.6.1.4.1.14519.5.2.1.6279.6001.513023675145166449943177283490,-90.5781252483,86.2899747976,-142.880000216
336002,1.3.6.1.4.1.14519.5.2.1.6279.6001.290410217650314119074833254861,-29.14602423,1.899834562,-198.4671991
396268,1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,-63.92,-130.76,-172.45
28424,1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,59.6592311312,-21.3885151332,-245.08858230000004
528064,1.3.6.1.4.1.14519.5.2.1.6279.6001.897161587681142256575045076919,33.81390321,29.51274046,-149.3179994
327929,1.3.6.1.4.1.14519.5.2.1.6279.6001.283569726884265181140892667131,-80.0529881711,-58.976469319799996,-205.86727769900003
514906,1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103,-65.87,-173.56,-179.59
167581,1.3.6.1.4.1.14519.5.2.1.6279.6001.191266041369462391833537519639,-71.849657355,-145.597258,-321.81300455
294417,1.3.6.1.4.1.14519.5.2.1.6279.6001.262736997975960398949912434623,114.1,-106.52,-245.42
430688,1.3.6.1.4.1.14519.5.2.1.6279.6001.394470743585708729682444806008,59.2215914328,-135.409949864,-172.950672529
308825,1.3.6.1.4.1.14519.5.2.1.6279.6001.271220641987745483198036913951,45.71279696,-154.0242533,-221.13675099999998
275823,1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732,109.521845215,-38.64619117,-210.093923026
83105,1.3.6.1.4.1.14519.5.2.1.6279.6001.143813757344903170810482790787,-62.0136668795,98.71366645370001,-267.751666875
236981,1.3.6.1.4.1.14519.5.2.1.6279.6001.228934821089041845791238006047,-34.13,16.9,-131.02
296044,1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261,-80.65,76.07,-240.91
96652,1.3.6.1.4.1.14519.5.2.1.6279.6001.151764021165118974848436095034,-50.41,125.2,-549.84
422875,1.3.6.1.4.1.14519.5.2.1.6279.6001.339882192295517122002429068974,-66.33514353,-131.346395933,756.872459678
146860,1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192,56.4889724157,85.94181050370001,-115.9731945
221661,1.3.6.1.4.1.14519.5.2.1.6279.6001.219618492426142913407827034169,-141.97,-56.09,-85.48
344410,1.3.6.1.4.1.14519.5.2.1.6279.6001.296738183013079390785739615169,-70.3269085628,59.195004732600005,-95.37885236
541773,1.3.6.1.4.1.14519.5.2.1.6279.6001.955688628308192728558382581802,-52.11,169.83,-574.07
91451,1.3.6.1.4.1.14519.5.2.1.6279.6001.148447286464082095534651426689,45.14,15.41,-148.99
181385,1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708,99.18,198.55,-761.43
324283,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478,-31.05,-78.01,-93.99
258715,1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367,93.9682146741,150.94868063799998,1667.18787213
402558,1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436,-69.72,-57.71,-152.92
487633,1.3.6.1.4.1.14519.5.2.1.6279.6001.675543413149938600000570588203,33.5,-95.38,-137.89
297106,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556,57.68,-74.59,-109.5
51279,1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224,70.4546735334,-21.9142542204,-137.70729383100002
509889,1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,77.01,-31.87,-89.5
272037,1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896,-97.71,11.56,-232.61
455833,1.3.6.1.4.1.14519.5.2.1.6279.6001.481278873893653517789960724156,-114.716958724,-7.461515264339999,-200.822925177
503986,1.3.6.1.4.1.14519.5.2.1.6279.6001.756684168227383088294595834066,-41.4264790084,-133.91963482100002,-167.67187519
341982,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663,113.67,25.0,-236.84
63382,1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441,-75.54,-34.32,-132.93
255452,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427,45.680349921899996,82.6325729814,-186.688525733
424432,1.3.6.1.4.1.14519.5.2.1.6279.6001.340158437895922179455019686521,-84.52,-110.52,-74.57
492148,1.3.6.1.4.1.14519.5.2.1.6279.6001.710845873679853791427022019413,49.4,-13.44,-216.89
371716,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446,-47.7118430693,53.1316569307,-78.5941089109
26824,1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935,71.06,-14.05,-189.88
275134,1.3.6.1.4.1.14519.5.2.1.6279.6001.250481236093201801255751845296,63.3538816327,-32.966824149699995,-136.763027211
513317,1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499,-74.78849428,36.81618121,-159.71742575
541950,1.3.6.1.4.1.14519.5.2.1.6279.6001.955688628308192728558382581802,39.3576675204,205.565515917,-605.118387336
106504,1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250,64.10897295,15.8806759,-160.10709330000003
188953,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630,-119.25,-58.31,-136.51
84507,1.3.6.1.4.1.14519.5.2.1.6279.6001.144943344795414353192059796098,-94.5180911201,35.5638725114,-211.71818201
320644,1.3.6.1.4.1.14519.5.2.1.6279.6001.278010349511857248000260557753,59.408055771899996,-50.0614025382,-157.163769124
341958,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663,-54.44,47.42,-88.56
77068,1.3.6.1.4.1.14519.5.2.1.6279.6001.141149610914910880857802344415,36.11579536,30.144568300000003,-205.8692756
210149,1.3.6.1.4.1.14519.5.2.1.6279.6001.215086589927307766627151367533,39.46,30.43,-181.06
446597,1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145,36.4938421044,37.572070563400004,117.670411768
364448,1.3.6.1.4.1.14519.5.2.1.6279.6001.306558074682524259000586270818,68.5,-21.51,-104.54
153449,1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456,-92.6592532255,23.6245287027,-237.233132745
371636,1.3.6.1.4.1.14519.5.2.1.6279.6001.309955999522338651429118207446,-59.6,-15.01,-140.0
123639,1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047,-20.16537745,16.35488337,-194.7939281
450841,1.3.6.1.4.1.14519.5.2.1.6279.6001.463588161905537526756964393219,-56.1986839431,70.2280995935,-226.927413618
3763,1.3.6.1.4.1.14519.5.2.1.6279.6001.100684836163890911914061745866,46.61,-125.09,-241.86
78351,1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384,-97.83,54.78,-178.27
206954,1.3.6.1.4.1.14519.5.2.1.6279.6001.212608679077007918190529579976,-51.52,19.61,-84.02
381127,1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490,-72.4353629223,-10.8955608108,-144.46873310799998
494361,1.3.6.1.4.1.14519.5.2.1.6279.6001.724251104254976962355686318345,-63.91,121.17,-618.74
508369,1.3.6.1.4.1.14519.5.2.1.6279.6001.774060103415303828812229821954,22.0873797829,-25.734900215,-100.66650020899999
506402,1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476,95.65,-213.07,-195.69
105032,1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904,-75.99,35.04,-142.46
97213,1.3.6.1.4.1.14519.5.2.1.6279.6001.152684536713461901635595118048,96.8,11.2,-182.74
454179,1.3.6.1.4.1.14519.5.2.1.6279.6001.478062284228419671253422844986,113.370090707,12.211006505799999,-227.94727295599998
101063,1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227,-39.87,210.7,-570.35
505708,1.3.6.1.4.1.14519.5.2.1.6279.6001.766881513533845439335142582269,-116.05,77.04,-315.8
503541,1.3.6.1.4.1.14519.5.2.1.6279.6001.752756872840730509471096155114,13.21,94.14,-141.64
514235,1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711,-84.7,72.8,-257.65
391243,1.3.6.1.4.1.14519.5.2.1.6279.6001.321935195060268166151738328001,-46.62,90.1,-177.7
343911,1.3.6.1.4.1.14519.5.2.1.6279.6001.296066944953051278419805374238,-41.46,-181.5,-125.51
380804,1.3.6.1.4.1.14519.5.2.1.6279.6001.313835996725364342034830119490,17.8747767471,-19.662789049,-59.9340886167
456932,1.3.6.1.4.1.14519.5.2.1.6279.6001.486999111981013268988489262668,-99.90905150290001,23.548671567600003,-206.847436127
340298,1.3.6.1.4.1.14519.5.2.1.6279.6001.293757615532132808762625441831,-67.45,-40.62,-172.12
139595,1.3.6.1.4.1.14519.5.2.1.6279.6001.176362912420491262783064585333,-33.4759582394,30.313593623499997,-125.651852089
